SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,4800 W Lovers Ln #307,Dallas,TX,75209,149900,1,1.0,Lovers Lane Condos Ph 01-04,654,110250,1985,2,229,204,Active,,,http://www.redfin.com/TX/Dallas/4800-W-Lovers-Ln-75209/unit-307/home/31176174,NTREIS,14668690,N,Y,32.850713,-96.828014
MLS Listing,,Single Family Residential,1735 Garza Ave,Dallas,TX,75216,312500,4,2.0,Liberty Heights,1787,8756,2021,2,175,,Active,,,http://www.redfin.com/TX/Dallas/1735-Garza-Ave-75216/home/30840128,NTREIS,14668689,N,Y,32.7008543,-96.8001308
MLS Listing,,Single Family Residential,4857 Shands Dr,Mesquite,TX,75150,275000,5,2.0,Shands Estates,2337,7928,1969,2,118,,Active,,,http://www.redfin.com/TX/Mesquite/4857-Shands-Dr-75150/home/31888815,NTREIS,14668615,N,Y,32.8356679,-96.6424956
MLS Listing,,Condo/Co-op,2408 Victory Park Ln #839,Dallas,TX,75219,894900,2,2.5,South Tower Residences,1870,71395,2005,2,479,1057,Active,,,http://www.redfin.com/TX/Dallas/2408-Victory-Park-Ln-75219/unit-839/home/30775378,NTREIS,14665096,N,Y,32.787755,-96.8091541
MLS Listing,,Single Family Residential,16031 Red Cedar Trl,Dallas,TX,75248,745000,4,3.0,Prestonwood 24 Sec 2,3310,9845,1980,2,225,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/16031-Red-Cedar-Trl-75248/home/31111344,NTREIS,14664500,N,Y,32.9666107,-96.8001448
MLS Listing,,Single Family Residential,2001 Skipaway Dr,Rowlett,TX,75088,419000,3,2.5,Winners Circle,2409,12066,1999,2,174,71,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Rowlett/2001-Skipaway-Dr-75088/home/32032510,NTREIS,14667751,N,Y,32.8812344,-96.5773794
MLS Listing,,Single Family Residential,7127 Fenton Dr,Dallas,TX,75231,575000,4,3.0,University Manor,2119,10367,1957,2,271,,Active,,,http://www.redfin.com/TX/Dallas/7127-Fenton-Dr-75231/home/30871271,NTREIS,14622487,N,Y,32.8559447,-96.7382556
MLS Listing,,Single Family Residential,2937 Victorian Forest Dr,Dallas,TX,75227,285000,3,2.5,Victorian Forest Estates Ph 01,2046,7797,2021,2,139,,Active,,,http://www.redfin.com/TX/Dallas/2937-Victorian-Forest-Dr-75227/home/31139225,NTREIS,14668545,N,Y,32.762245,-96.698596
MLS Listing,,Single Family Residential,1733 Garza Ave,Dallas,TX,75216,315000,4,2.0,Liberty Heights,1728,8668,2021,2,182,,Active,,,http://www.redfin.com/TX/Dallas/1733-Garza-Ave-75216/home/30840127,NTREIS,14668513,N,Y,32.700754,-96.80034
MLS Listing,,Townhouse,4310 Bowser Ave #107,Dallas,TX,75219,375000,2,2.5,Intown Twnhms 01,1350,39988,1974,2,278,261,Active,,,http://www.redfin.com/TX/Dallas/4310-Bowser-Ave-75219/unit-107/home/30799562,NTREIS,14666125,N,Y,32.8181401,-96.8104326
MLS Listing,,Single Family Residential,4030 Valley Ridge Rd,Dallas,TX,75220,529000,3,2.0,Glenridge Estates,1460,7579,1952,2,362,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/4030-Valley-Ridge-Rd-75220/home/30914187,NTREIS,14665743,N,Y,32.8768979,-96.8449619
MLS Listing,,Vacant Land,1526 Life Ave,Dallas,TX,75212,120000,0,,Homestead Gardens,,5009,,2,,,Active,,,http://www.redfin.com/TX/Dallas/1526-Life-Ave-75212/home/30974738,NTREIS,14668602,N,Y,32.786029,-96.845225
MLS Listing,,Single Family Residential,5128 Artemesia Ln,Dallas,TX,75209,599000,3,3.5,Cityville #3,1977,2526,2019,2,303,100,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/5128-Artemesia-Ln-75209/home/147237638,NTREIS,14667251,N,Y,32.8263126,-96.8181344
MLS Listing,,Condo/Co-op,3110 Thomas Ave #113,Dallas,TX,75204,510000,2,2.0,588 Condos,1723,51139,1998,2,296,340,Active,,,http://www.redfin.com/TX/Dallas/3110-Thomas-Ave-75204/unit-113/home/30764863,NTREIS,14668591,N,Y,32.7984959,-96.7944461
MLS Listing,,Single Family Residential,7500 Kaywood Dr,Dallas,TX,75209,1374900,5,6.0,University Blvd Terrace,4128,8146,1940,2,333,,Active,September-12-2021 03:00 PM,September-12-2021 05:00 PM,http://www.redfin.com/TX/Dallas/7500-Kaywood-Dr-75209/home/30851486,NTREIS,14668164,N,Y,32.847342,-96.8257886
MLS Listing,,Single Family Residential,6238 Balcony Ln,Dallas,TX,75241,215000,4,2.0,College Terrace Ph 02,1861,5489,2005,2,116,,Active,,,http://www.redfin.com/TX/Dallas/6238-Balcony-Ln-75241/home/30761362,NTREIS,14663575,N,Y,32.6656839,-96.7697053
MLS Listing,,Single Family Residential,2535 Kathleen Ave,Dallas,TX,75216,150000,3,2.0,Fordham Heights,1218,6098,1950,2,123,,Active,,,http://www.redfin.com/TX/Dallas/2535-Kathleen-Ave-75216/home/30887613,NTREIS,14668563,N,Y,32.7076427,-96.7865656
MLS Listing,,Condo/Co-op,1747 Leonard St #303,Dallas,TX,75201,5100000,4,4.5,Hall Arts Residences,4702,,2020,2,1085,4504,Active,,,http://www.redfin.com/TX/Dallas/1747-Leonard-St-75201/unit-303/home/172947194,NTREIS,14668552,N,Y,32.7896757,-96.7968279
MLS Listing,,Single Family Residential,1814 Shaw St,Dallas,TX,75212,165000,2,1.0,Victory Gardens,754,3659,1963,2,219,,Active,,,http://www.redfin.com/TX/Dallas/1814-Shaw-St-75212/home/30974575,NTREIS,14668565,N,Y,32.7852882,-96.848815
MLS Listing,,Single Family Residential,6625 Southpoint Dr,Dallas,TX,75248,565000,4,3.5,Tioga East Ph 01,2703,9322,1973,2,209,,Active,,,http://www.redfin.com/TX/Dallas/6625-Southpoint-Dr-75248/home/31083876,NTREIS,14661093,N,Y,32.9783717,-96.7928841
MLS Listing,,Condo/Co-op,2205 Canton St #111,Dallas,TX,75201,629000,3,3.5,Farmers Market Twnhms Condos,2733,153244,2001,2,230,250,Active,,,http://www.redfin.com/TX/Dallas/2205-Canton-St-75201/unit-111/home/32259875,NTREIS,14668232,N,Y,32.7805602,-96.7897584
MLS Listing,,Single Family Residential,3035 Kinkaid Dr,Dallas,TX,75220,379900,3,2.0,Bradford Estates,1904,7667,1968,2,200,,Active,,,http://www.redfin.com/TX/Dallas/3035-Kinkaid-Dr-75220/home/30932595,NTREIS,14668390,N,Y,32.8775284,-96.8749926
MLS Listing,,Condo/Co-op,7525 Holly Hill Dr #52,Dallas,TX,75231,179900,2,2.0,Holly Glen Condos,1069,118832,1980,2,168,427,Active,September-12-2021 12:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/7525-Holly-Hill-Dr-75231/unit-52/home/30859399,NTREIS,14667305,N,Y,32.8798828,-96.7542042
MLS Listing,,Single Family Residential,12767 Royal Oaks Ln,Farmers Branch,TX,75234,644000,3,2.5,Mercer Crossing,2566,5271,2022,2,251,653,Active,,,http://www.redfin.com/TX/Farmers-Branch/12767-Royal-Oaks-Ln-75234/home/169397542,NTREIS,14665842,N,Y,32.914973,-96.931416
MLS Listing,,Single Family Residential,12754 Royal Oaks Ln,Farmers Branch,TX,75234,719000,4,3.5,Mercer Crossing,3840,5227,2022,2,187,653,Active,,,http://www.redfin.com/TX/Farmers-Branch/12754-Royal-Oaks-Ln-75234/home/176356284,NTREIS,14665916,N,Y,32.9152921,-96.9313574
MLS Listing,,Vacant Land,4918 Leland Ave,Dallas,TX,75215,75000,0,,Websters South Dallas,,6926,,2,,,Active,,,http://www.redfin.com/TX/Dallas/4918-Leland-Ave-75215/home/30816975,NTREIS,14668514,N,Y,32.749885,-96.756739
MLS Listing,,Single Family Residential,3412 Evening Petal Ln,Dallas,TX,75229,729442,4,3.0,The Reserve at Northaven,2597,4095,2021,2,281,104,Active,September-12-2021 01:00 PM,September-12-2021 05:00 PM,http://www.redfin.com/TX/Dallas/3412-Evening-Petal-Ln-75229/home/176356081,NTREIS,14668497,N,Y,32.8844282,-96.8650745
MLS Listing,,Single Family Residential,811 Cordova St,Dallas,TX,75223,650000,3,2.5,Hollywood 01 Instl,1956,7318,1946,2,332,,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/811-Cordova-St-75223/home/30813004,NTREIS,14667561,N,Y,32.8029211,-96.7429805
MLS Listing,,Single Family Residential,6038 Windbreak Trl,Dallas,TX,75252,425000,3,2.5,Bent Trail Add Ph Three,2187,5663,1986,2,194,31,Active,,,http://www.redfin.com/TX/Dallas/6038-Windbreak-Trl-75252/home/32019838,NTREIS,14667906,N,Y,33.0100789,-96.8024676
MLS Listing,,Single Family Residential,1811 Prairie View Dr,Dallas,TX,75235,145000,2,1.0,Arlington Park Estates,744,6229,1954,2,195,,Active,,,http://www.redfin.com/TX/Dallas/1811-Prairie-View-Dr-75235/home/31053331,NTREIS,14668265,N,Y,32.8159561,-96.8504055
MLS Listing,,Single Family Residential,6708 Mccallum Blvd,Dallas,TX,75252,449900,4,2.5,Preston Green North #4,1970,8712,1978,2,228,,Active,,,http://www.redfin.com/TX/Dallas/6708-McCallum-Blvd-75252/home/32162298,NTREIS,14667283,N,Y,32.9877316,-96.7886786
MLS Listing,,Single Family Residential,11006 Scotsmeadow Dr,Dallas,TX,75218,599000,3,2.5,Lochwood Meadows,1987,8625,1966,2,301,,Active,September-12-2021 01:30 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/11006-Scotsmeadow-Dr-75218/home/31045587,NTREIS,14665111,N,Y,32.8590828,-96.6944942
MLS Listing,,Condo/Co-op,9222 Church Rd #205,Dallas,TX,75231,200000,1,1.5,Treetops Ph 02,1002,156511,1983,2,200,230,Active,,,http://www.redfin.com/TX/Dallas/9222-Church-Rd-75231/unit-205/home/31187238,NTREIS,14668378,N,Y,32.885734,-96.7322351
MLS Listing,,Single Family Residential,6537 Anita St,Dallas,TX,75214,1699000,5,4.5,Anita Heights,4382,6882,2022,2,388,,Active,,,http://www.redfin.com/TX/Dallas/6537-Anita-St-75214/home/30823594,NTREIS,14667671,N,Y,32.8345233,-96.7483747
MLS Listing,,Townhouse,2422 N Carroll Ave #1,Dallas,TX,75204,699000,2,2.5,BELMONT PARK REV,2095,8712,2017,2,334,350,Active,,,http://www.redfin.com/TX/Dallas/2422-N-Carroll-Ave-75204/unit-1/home/167563115,NTREIS,14656491,N,Y,32.8086278,-96.7867787
MLS Listing,,Single Family Residential,3518 Springbrook St,Dallas,TX,75205,1499000,3,3.5,NORTHERN HEIGHTS,3603,8233,1928,2,416,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/3518-Springbrook-St-75205/home/30809243,NTREIS,14666731,N,Y,32.8187575,-96.7957746
MLS Listing,,Single Family Residential,10554 Cox Ln,Dallas,TX,75229,615000,4,3.0,Royal Marsh Estates,3031,12415,1972,2,203,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/10554-Cox-Ln-75229/home/30928718,NTREIS,14668175,N,Y,32.8912645,-96.8539667
MLS Listing,,Single Family Residential,1019 N Edgefield Ave,Dallas,TX,75208,499000,2,1.0,Kessler Square,1580,7754,1924,2,316,,Active,,,http://www.redfin.com/TX/Dallas/1019-N-Edgefield-Ave-75208/home/30835577,NTREIS,14667480,N,Y,32.7560717,-96.8430356
MLS Listing,,Single Family Residential,823 Salmon Dr,Dallas,TX,75208,575000,3,2.0,Kessler Highlands,1783,7492,1930,2,322,,Active,,,http://www.redfin.com/TX/Dallas/823-Salmon-Dr-75208/home/30836888,NTREIS,14668316,N,Y,32.7573047,-96.8365027
MLS Listing,,Single Family Residential,6728 Mossvine Pl,Dallas,TX,75254,525000,4,3.5,Northwood Hills Estates,3355,18034,1972,2,156,29,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/6728-Mossvine-Pl-75254/home/31073373,NTREIS,14667674,N,Y,32.949071,-96.7855614
MLS Listing,,Single Family Residential,7031 Lyre Ln,Dallas,TX,75214,839000,3,2.0,Lakewood North Estates,1526,9627,1971,2,550,,Active,,,http://www.redfin.com/TX/Dallas/7031-Lyre-Ln-75214/home/30825378,NTREIS,14667587,N,Y,32.8347849,-96.7386319
MLS Listing,,Townhouse,2304 N Carroll Ave #101,Dallas,TX,75204,450000,2,2.5,Elk Hill,1550,,2018,2,290,175,Active,,,http://www.redfin.com/TX/Dallas/2304-N-Carroll-Ave-75204/unit-101/home/161464170,NTREIS,14656793,N,Y,32.8070949,-96.784882
MLS Listing,,Single Family Residential,138 W Louisiana Ave,Dallas,TX,75224,245000,4,2.5,San Jacinto Lawn Rev,2473,7013,1937,2,99,,Active,,,http://www.redfin.com/TX/Dallas/138-W-Louisiana-Ave-75224/home/30839161,NTREIS,14667889,N,Y,32.723017,-96.8244858
MLS Listing,,Single Family Residential,610 Country View Ln,Garland,TX,75043,279610,3,2.0,Country View Sec 01,1668,8625,1983,2,168,,Active,,,http://www.redfin.com/TX/Garland/610-Country-View-Ln-75043/home/31371156,NTREIS,14662072,N,Y,32.8430465,-96.6149889
MLS Listing,,Single Family Residential,2621 Carolwood Ln,Dallas,TX,75212,562780,3,2.5,SoHo Square,1963,2047,2021,2,287,167,Active,,,http://www.redfin.com/TX/DALLAS/2621-CAROLWOOD-LN-75212/home/169390953,NTREIS,14668172,N,Y,32.775877,-96.843809
MLS Listing,,Single Family Residential,2528 Carolwood Ln,Dallas,TX,75212,584500,3,3.5,SoHo Square,2341,1960,2022,2,250,167,Active,,,http://www.redfin.com/TX/DALLAS/2528-CAROLWOOD-LN-75212/home/169390966,NTREIS,14668159,N,Y,32.77527,-96.843607
MLS Listing,,Condo/Co-op,7019 Helsem Way #193,Dallas,TX,75230,450000,2,2.0,Hillcrest Villa,1748,,1974,2,257,377,Active,,,http://www.redfin.com/TX/Dallas/7019-Helsem-Way-75230/unit-193/home/31020361,NTREIS,14667089,N,Y,32.9201803,-96.7830383
MLS Listing,,Condo/Co-op,12660 Hillcrest Rd #7203,Dallas,TX,75230,225000,2,2.0,Williamsburg Condo Ph 02,1268,429937,1986,2,177,412,Active,,,http://www.redfin.com/TX/Dallas/12660-Hillcrest-Rd-75230/unit-7203/home/30746666,NTREIS,14667220,N,Y,32.920969,-96.7858542
MLS Listing,,Single Family Residential,8611 Banff Dr,Dallas,TX,75243,385000,3,3.0,Northwood Estates,1863,10977,1960,2,207,,Active,,,http://www.redfin.com/TX/Dallas/8611-Banff-Dr-75243/home/31028478,NTREIS,14668239,N,Y,32.9041234,-96.7554005
MLS Listing,,Single Family Residential,7158 Bennington Dr,Dallas,TX,75214,575000,3,2.0,University Terrace,1652,,1956,2,348,,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/7158-Bennington-Dr-75214/home/30869926,NTREIS,14666243,N,Y,32.851066,-96.7400103
MLS Listing,,Single Family Residential,5124 Cathy Dr,Forney,TX,75126,389900,4,3.0,Clements Ranch Ph 1,2660,6273,2017,2,147,50,Active,,,http://www.redfin.com/TX/Forney/5124-Cathy-Dr-75126/home/143721294,NTREIS,14662024,N,Y,32.7915839,-96.4906681
MLS Listing,,Single Family Residential,8915 Gunnison Dr,Dallas,TX,75231,735000,4,3.0,Fountainhead,2473,8102,1977,2,297,,Active,,,http://www.redfin.com/TX/Dallas/8915-Gunnison-Dr-75231/home/31068830,NTREIS,14667440,N,Y,32.8832036,-96.7397399
MLS Listing,,Single Family Residential,6251 Kenwood Ave,Dallas,TX,75214,575000,3,2.0,Bel Air,1423,6621,1949,2,404,,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/6251-Kenwood-Ave-75214/home/30821008,NTREIS,14665791,N,Y,32.8331348,-96.7562293
MLS Listing,,Vacant Land,912 Edgedale Dr,Dallas,TX,75232,65000,0,,Polk Terrace 11,,8581,,2,,,Active,,,http://www.redfin.com/TX/Dallas/912-Edgedale-Dr-75232/home/31029731,NTREIS,14668226,N,Y,32.649901,-96.836536
MLS Listing,,Single Family Residential,7942 Sarahville Dr,Dallas,TX,75252,849000,4,3.5,University Place Add Ph 4,3665,12371,2019,2,232,63,Active,,,http://www.redfin.com/TX/Dallas/7942-Sarahville-Dr-75252/home/160394917,NTREIS,14668220,N,Y,32.983279,-96.767703
MLS Listing,,Condo/Co-op,4705 Bryan St #304,Dallas,TX,75204,375000,2,2.5,Bryan Heights Condos,1550,7710,2017,2,242,195,Active,,,http://www.redfin.com/TX/Dallas/4705-Bryan-St-75204/unit-304/home/113808884,NTREIS,14668207,N,Y,32.8030376,-96.7750233
MLS Listing,,Single Family Residential,5439 Edgehollow Pl,Dallas,TX,75287,1500000,6,5.5,Oakdale Sec Three Ph A,5396,13939,1992,2,278,233,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/5439-Edgehollow-Pl-75287/home/32069902,NTREIS,14666419,N,Y,32.9956382,-96.8139572
MLS Listing,,Single Family Residential,1004 Muncie Ave,Dallas,TX,75212,334999,3,2.0,Z E Coombs West End,1780,3703,1947,2,188,,Active,,,http://www.redfin.com/TX/Dallas/1004-Muncie-Ave-75212/home/30988312,NTREIS,14665697,N,Y,32.7748148,-96.8389332
MLS Listing,,Multi-Family (2-4 Unit),3324 Rosedale,University Park,TX,75205,1149000,4,2.0,1HS205,2667,6752,1928,2,431,,Active,,,http://www.redfin.com/TX/Dallas/3324-Rosedale-Ave-75205/home/32109523,NTREIS,14668208,N,Y,32.8477874,-96.7861471
MLS Listing,,Condo/Co-op,1810 N Garrett Ave #218,Dallas,TX,75206,78900,0,1.0,Braemar North Condo,371,44780,1983,2,213,104,Active,,,http://www.redfin.com/TX/Dallas/1810-N-Garrett-Ave-75206/unit-218/home/31162222,NTREIS,14667500,N,Y,32.8090171,-96.775208
MLS Listing,,Townhouse,15827 Spectrum Dr #180,Addison,TX,75001,450000,3,3.0,Townhomes Of District A Ph 01-11,2173,,2005,2,207,340,Active,,,http://www.redfin.com/TX/Addison/15827-Spectrum-Dr-75001/unit-180/home/30765703,NTREIS,14661527,N,Y,32.9645493,-96.8241172
MLS Listing,,Single Family Residential,4316 Cinnabar Dr,Dallas,TX,75227,350000,3,2.0,Buckner Terrace,1912,4182,1971,2,183,,Active,,,http://www.redfin.com/TX/Dallas/4316-Cinnabar-Dr-75227/home/30906257,NTREIS,14666544,N,Y,32.7894973,-96.6962909
MLS Listing,,Multi-Family (2-4 Unit),2619 Abrams Rd,Dallas,TX,75214,575000,2,2.0,Lakewood Heights,2168,14985,1938,2,265,,Active,,,http://www.redfin.com/TX/Dallas/2619-Abrams-Rd-75214/home/30810089,NTREIS,14668167,N,Y,32.8217464,-96.7531322
MLS Listing,,Single Family Residential,2534 Fenestra Dr,Dallas,TX,75228,315000,3,2.0,Claremont Park 02,1832,10846,1961,2,172,,Active,,,http://www.redfin.com/TX/Dallas/2534-Fenestra-Dr-75228/home/30969192,NTREIS,14666733,N,Y,32.8063222,-96.6975862
MLS Listing,,Single Family Residential,9406 Meadowknoll Dr,Dallas,TX,75243,382000,3,2.5,Forest Mdws Sec 01,2006,8494,1969,2,190,,Active,,,http://www.redfin.com/TX/Dallas/9406-Meadowknoll-Dr-75243/home/31070452,NTREIS,14668010,N,Y,32.9052581,-96.7327368
MLS Listing,,Condo/Co-op,5805 Lindell Ave #101,Dallas,TX,75206,439000,2,2.5,Alta Vista,1463,7187,2018,2,300,150,Active,,,http://www.redfin.com/TX/Dallas/5805-Lindell-Ave-75206/unit-101/home/146259331,NTREIS,14665980,N,Y,32.8091412,-96.7675638
MLS Listing,,Single Family Residential,2005 Highlander Dr,Rowlett,TX,75088,489900,4,3.5,Harbor Pointe Estates,3620,9540,1996,2,135,36,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Rowlett/2005-Highlander-Dr-75088/home/31997953,NTREIS,14664366,N,Y,32.8918721,-96.5835523
MLS Listing,,Single Family Residential,3551 Flaxley Dr,Dallas,TX,75229,549000,3,2.0,Highland North 02,1745,11805,1956,2,315,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/3551-Flaxley-Dr-75229/home/30929027,NTREIS,14667060,N,Y,32.8869568,-96.860585
MLS Listing,,Condo/Co-op,7151 Gaston Ave #509,Dallas,TX,75214,275000,2,2.5,Oaks Of Lakewood Condo,1062,195497,1984,2,259,306,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/7151-Gaston-Ave-75214/unit-509/home/31177249,NTREIS,14662250,N,Y,32.81458,-96.732966
MLS Listing,,Single Family Residential,11041 Shortmeadow Dr,Dallas,TX,75218,530000,4,2.0,Lochwood Meadows,2006,9235,1969,2,264,,Active,,,http://www.redfin.com/TX/Dallas/11041-Shortmeadow-Dr-75218/home/31047277,NTREIS,14650916,N,Y,32.862726,-96.6911516
MLS Listing,,Single Family Residential,1438 Briarcliff Rd,Dallas,TX,75235,375000,3,2.5,Arlington Park Estates,1525,7231,1949,2,246,,Active,,,http://www.redfin.com/TX/Dallas/1438-BriarCliff-Rd-75235/home/31052984,NTREIS,14667964,N,Y,32.8136059,-96.8548463
MLS Listing,,Condo/Co-op,2335 Stutz Dr #49,Dallas,TX,75235,395000,2,2.5,Reserve At Utsw Condo,1861,35109,2011,2,212,200,Active,,,http://www.redfin.com/TX/Dallas/2335-Stutz-Dr-75235/unit-49/home/40149326,NTREIS,14668142,N,Y,32.8221255,-96.8396702
MLS Listing,,Single Family Residential,5511 Mercedes Ave,Dallas,TX,75206,935000,4,3.5,Greenland Hills Sec,3349,7797,1927,2,279,,Active,,,http://www.redfin.com/TX/Dallas/5511-Mercedes-Ave-75206/home/30812633,NTREIS,14666192,N,Y,32.82844,-96.774181
MLS Listing,,Single Family Residential,2203 Ash Grove Way,Dallas,TX,75228,630000,4,2.5,Enclave At Ash Creek,3081,5314,2001,2,204,98,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/2203-Ash-Grove-Way-75228/home/32196359,NTREIS,14666957,N,Y,32.8115864,-96.7049825
MLS Listing,,Condo/Co-op,2408 Victory Park Ln #1132,Dallas,TX,75219,485000,1,1.5,South Tower Residences,1066,71395,2005,2,455,1061,Active,,,http://www.redfin.com/TX/Dallas/2408-Victory-Park-Ln-75219/unit-1132/home/30775457,NTREIS,14667261,N,Y,32.787755,-96.8091541
MLS Listing,,Single Family Residential,3633 Hanover St,University Park,TX,75225,3150000,5,7.5,University Heights Sec 02,6733,11195,1936,2,468,,Active,,,http://www.redfin.com/TX/Dallas/3633-Hanover-St-75225/home/32102664,NTREIS,14667333,N,Y,32.8546119,-96.7948716
MLS Listing,,Single Family Residential,10393 Wood Heights Dr,Dallas,TX,75227,215000,4,2.0,Hillside Oaks Ph 01,1519,4269,1985,2,142,,Active,,,http://www.redfin.com/TX/Dallas/10393-Wood-Heights-Dr-75227/home/31144630,NTREIS,14667388,N,Y,32.7577631,-96.6443326
MLS Listing,,Single Family Residential,614 Pine Vly,Richardson,TX,75081,629500,5,3.0,RICHLAND MEADOWS PH 1,3885,8581,1998,2,162,,Active,,,http://www.redfin.com/TX/Richardson/614-Pine-Vly-75081/home/31973332,NTREIS,14668127,N,Y,32.9349115,-96.7171653
MLS Listing,,Townhouse,1602 Tribeca Way,Dallas,TX,75204,420000,3,3.5,San Jacinto Lofts,1798,1350,2007,2,234,99,Active,,,http://www.redfin.com/TX/Dallas/1602-Tribeca-Way-75204/home/30773095,NTREIS,14666562,N,Y,32.7978939,-96.7846887
MLS Listing,,Single Family Residential,1525 Bella Vista Dr,Dallas,TX,75218,589500,3,2.0,Casa Linda Estates,1545,21998,1940,2,382,,Active,,,http://www.redfin.com/TX/Dallas/1525-Bella-Vista-Dr-75218/home/30861128,NTREIS,14665545,N,Y,32.8241138,-96.6987979
MLS Listing,,Single Family Residential,6446 Lange Cir,Dallas,TX,75214,575000,2,2.0,Caruth Terrace 03,2140,9670,1958,2,269,,Active,September-12-2021 02:00 AM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/6446-Lange-Cir-75214/home/30822913,NTREIS,14658230,N,Y,32.8417104,-96.7509257
MLS Listing,,Single Family Residential,6134 Singing Hills Dr,Dallas,TX,75241,119000,3,1.5,Singing Hills-Symphony,1026,7405,1962,2,116,,Active,,,http://www.redfin.com/TX/Dallas/6134-Singing-Hills-Dr-75241/home/30951287,NTREIS,14668119,N,Y,32.6726752,-96.8045184
MLS Listing,,Multi-Family (2-4 Unit),5812 Lewis St,Dallas,TX,75206,483000,2,2.5,Ross Ave Heights,2111,3006,2002,2,229,,Active,September-12-2021 01:30 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/5812-Lewis-St-75206/home/30798244,NTREIS,14666603,N,Y,32.8119093,-96.7670823
MLS Listing,,Single Family Residential,3731 Peter Pan Dr,Dallas,TX,75229,799000,3,2.5,Royal Oaks Park,2515,13721,1989,2,318,,Active,,,http://www.redfin.com/TX/Dallas/3731-Peter-Pan-Dr-75229/home/30928550,NTREIS,14667741,N,Y,32.8944747,-96.8505741
MLS Listing,,Single Family Residential,3541 Townsend Dr,Dallas,TX,75229,495000,3,2.0,Royal Hills,2048,10062,1959,2,242,,Active,September-12-2021 12:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/TX/Dallas/3541-Townsend-Dr-75229/home/30931047,NTREIS,14665376,N,Y,32.8993812,-96.860208
MLS Listing,,Condo/Co-op,4651 Country Creek Dr #1118,Dallas,TX,75236,159500,3,2.0,Country Condos Creek,1368,,1974,2,117,419,Active,,,http://www.redfin.com/TX/Dallas/4651-Country-Creek-Dr-75236/unit-1118/home/31058390,NTREIS,14667961,N,Y,32.6976645,-96.9002438
